Scheduling_1.ppt,H
Scheduling_1.ppt,NH,92,5000,49,192.168.43.148
Unit one_1.ppt,H
Unit one_1.ppt,NH,9,5000,49,192.168.43.148
Project Organization_1.ppt,H
Project Organization_1.ppt,NH,91,5000,49,192.168.43.148
Thumbs_1.db,H
Thumbs_1.db,NH,67,5000,49,192.168.43.148
Project Risk ii_1.ppt,H
UNit 1document_1.pdf,H
UNit 1document_1.pdf,NH,106,5000,49,192.168.43.148
Monte Carlo_1.ppt,H
Monte Carlo_1.ppt,NH,26,5000,49,192.168.43.148
3 Project Manager_1.ppt,H
Tute1-Introduction to PM TTS candle_1.rtf,H
Tute1-Introduction to PM TTS candle_1.rtf,NH,68,5000,49,192.168.43.148
Project Planning_1.ppt,H
Project Planning_1.ppt,NH,10,5000,49,192.168.43.148
Unit two_1.ppt,H
Unit two_1.ppt,NH,80,5000,49,192.168.43.148
New Bitmap Image_1.bmp,H
New Bitmap Image_1.bmp,NH,48,5000,49,192.168.43.148
ProjectRisk_1.ppt,H
ProjectRisk_1.ppt,NH,77,5000,49,192.168.43.148
3 Project Manager_1.ppt,NH,41,5000,49,192.168.43.148,5001,31,192.168.43.131
Project Risk ii_1.ppt,NH,36,5000,49,192.168.43.148,5001,31,192.168.43.131
1_1.pdf,H
1_1.pdf,NH,56,5000,49,192.168.43.148
Superconductivity_1.pdf,H
Superconductivity_1.pdf,NH,64,5000,49,192.168.43.148
9_1. Domain-hysteresis and others,H
9_1. Domain-hysteresis and others,NH,77,5000,49,192.168.43.148
10B11PH611 (Lecture Plan & Syllabus) Even2013_1.doc,H
10B11PH611 (Lecture Plan & Syllabus) Even2013_1.doc,NH,103,5000,49,192.168.43.148
L4 Antiferro and Ferri_1.pdf,H
L4 Antiferro and Ferri_1.pdf,NH,124,5000,49,192.168.43.148
Tutorial 4_1.pdf,H
Tutorial 4_1.pdf,NH,123,5000,49,192.168.43.148
L5_1. Ferri-magnetic materials,H
L5_1. Ferri-magnetic materials,NH,66,5000,49,192.168.43.148
anti ferro and ferri_1.pdf,H
anti ferro and ferri_1.pdf,NH,27,5000,49,192.168.43.148
dielectric for microstrip antena_1.pdf,H
dielectric for microstrip antena_1.pdf,NH,17,5000,49,192.168.43.148
Thumbs_1.db,H
Thumbs_1.db,NH,67,5000,49,192.168.43.148
L1_1. Dia-para-Magnetic Materials,H
L1_1. Dia-para-Magnetic Materials,NH,36,5000,49,192.168.43.148
Dielectric Materials-1_1.pdf,H
Dielectric Materials-1_1.pdf,NH,77,5000,49,192.168.43.148
Magnetic Materials-19Feb16_1.pdf,H
Magnetic Materials-19Feb16_1.pdf,NH,77,5000,49,192.168.43.148
4_1.pdf,H
4_1.pdf,NH,84,5000,49,192.168.43.148
tut3_1.pdf,H
tut3_1.pdf,NH,16,5000,49,192.168.43.148
Magnetic Materials-11March16_1.pdf,H
Magnetic Materials-11March16_1.pdf,NH,40,5000,49,192.168.43.148
links_1.docx,H
links_1.docx,NH,63,5000,49,192.168.43.148
Dielectric Materials-Updated-16Feb16_1.pdf,H
Dielectric Materials-Updated-16Feb16_1.pdf,NH,69,5000,49,192.168.43.148
Tutorial 5_1.pdf,H
Tutorial 5_1.pdf,NH,7,5000,49,192.168.43.148
high-kappa-1_1.pdf,H
high-kappa-1_1.pdf,NH,38,5000,49,192.168.43.148
tute4 sol_1.pdf,H
tute4 sol_1.pdf,NH,65,5000,49,192.168.43.148
Superconductivity 2016_1.pdf,H
Superconductivity 2016_1.pdf,NH,80,5000,49,192.168.43.148
tute 6 PH611_1.pdf,H
tute 6 PH611_1.pdf,NH,50,5000,49,192.168.43.148
ferro_1.pdf,H
ferro_1.pdf,NH,51,5000,49,192.168.43.148
L4_1. Anti-Ferromagnetic Materials,H
L4_1. Anti-Ferromagnetic Materials,NH,118,5000,49,192.168.43.148
Mat Science Tut 2_1.pdf,H
Mat Science Tut 2_1.pdf,NH,41,5000,49,192.168.43.148
L3_1. Domain-hysteresis and others,H
L3_1. Domain-hysteresis and others,NH,67,5000,49,192.168.43.148
3_1.pdf,H
3_1.pdf,NH,118,5000,49,192.168.43.148
it 1c and ferroelectric_1.pdf,H
it 1c and ferroelectric_1.pdf,NH,43,5000,49,192.168.43.148
sol tute 5_1.pdf,H
sol tute 5_1.pdf,NH,38,5000,49,192.168.43.148
5_1. Dielectric loss, Ferro, piezo,H
5_1. Dielectric loss, Ferro, piezo,NH,122,5000,49,192.168.43.148
paramagnetism_1.pdf,H
paramagnetism_1.pdf,NH,117,5000,49,192.168.43.148
5_1.pdf,H
5_1.pdf,NH,60,5000,49,192.168.43.148
2_1.pdf,H
2_1.pdf,NH,109,5000,49,192.168.43.148
superconductivity_1.pdf,H
superconductivity_1.pdf,NH,105,5000,49,192.168.43.148
tute1_1.pdf,H
tute1_1.pdf,NH,43,5000,49,192.168.43.148
Feram_1.pdf,H
Feram_1.pdf,NH,57,5000,49,192.168.43.148
Dielectric Materials-3_1.pdf,H
Dielectric Materials-3_1.pdf,NH,10,5000,49,192.168.43.148
Applications of Magnetism_1.ppt,H
Applications of Magnetism_1.ppt,NH,111,5000,49,192.168.43.148
micr-strip-antena-low-k-highk-material_1.pdf,H
micr-strip-antena-low-k-highk-material_1.pdf,NH,95,5000,49,192.168.43.148
Solution tute 6 PH611_1.pdf,H
Solution tute 6 PH611_1.pdf,NH,122,5000,49,192.168.43.148
Dielectric Materials-2_1.pdf,H
Dielectric Materials-2_1.pdf,NH,39,5000,49,192.168.43.148
L2_1. Ferro-Magnetic Materials,H
L2_1. Ferro-Magnetic Materials,NH,2,5000,49,192.168.43.148
L3_2. Domain-hysteresis and others,H
L3_2. Domain-hysteresis and others,NH,119,5000,49,192.168.43.148
Feram_2.pdf,H
Feram_2.pdf,NH,19,5000,49,192.168.43.148
L5_2. Ferri-magnetic materials,H
L5_2. Ferri-magnetic materials,NH,41,5000,49,192.168.43.148
L2_2. Ferro-Magnetic Materials,H
L2_2. Ferro-Magnetic Materials,NH,77,5000,49,192.168.43.148
Dielectric Materials-3_2.pdf,H
Dielectric Materials-3_2.pdf,NH,103,5000,49,192.168.43.148
Superconductivity 2016_2.pdf,H
Superconductivity 2016_2.pdf,NH,102,5000,49,192.168.43.148
high-kappa-1_2.pdf,H
high-kappa-1_2.pdf,NH,84,5000,49,192.168.43.148
Dielectric Materials-1_2.pdf,H
Dielectric Materials-1_2.pdf,NH,35,5000,49,192.168.43.148
L1_2. Dia-para-Magnetic Materials,H
L1_2. Dia-para-Magnetic Materials,NH,38,5000,49,192.168.43.148
Magnetic Materials-11March16_2.pdf,H
Magnetic Materials-11March16_2.pdf,NH,23,5000,49,192.168.43.148
5_2. Dielectric loss, Ferro, piezo,H
5_2. Dielectric loss, Ferro, piezo,NH,11,5000,49,192.168.43.148
it 1c and ferroelectric_2.pdf,H
it 1c and ferroelectric_2.pdf,NH,93,5000,49,192.168.43.148
Superconductivity_2.pdf,H
Superconductivity_2.pdf,NH,101,5000,49,192.168.43.148
L4_2. Anti-Ferromagnetic Materials,H
L4_2. Anti-Ferromagnetic Materials,NH,10,5000,49,192.168.43.148
dielectric for microstrip antena_2.pdf,H
dielectric for microstrip antena_2.pdf,NH,58,5000,49,192.168.43.148
Dielectric Materials-Updated-16Feb16_2.pdf,H
Dielectric Materials-Updated-16Feb16_2.pdf,NH,118,5000,49,192.168.43.148
Dielectric Materials-2_2.pdf,H
Dielectric Materials-2_2.pdf,NH,123,5000,49,192.168.43.148
10B11PH611 (Lecture Plan & Syllabus) Even2013_2.doc,H
10B11PH611 (Lecture Plan & Syllabus) Even2013_2.doc,NH,72,5000,49,192.168.43.148
micr-strip-antena-low-k-highk-material_2.pdf,H
micr-strip-antena-low-k-highk-material_2.pdf,NH,68,5000,49,192.168.43.148
Thumbs_2.db,H
Thumbs_2.db,NH,79,5000,49,192.168.43.148
L4 Antiferro and Ferri_2.pdf,H
L4 Antiferro and Ferri_2.pdf,NH,40,5000,49,192.168.43.148
Applications of Magnetism_2.ppt,H
Applications of Magnetism_2.ppt,NH,60,5000,49,192.168.43.148
Magnetic Materials-19Feb16_2.pdf,H
Magnetic Materials-19Feb16_2.pdf,NH,86,5000,49,192.168.43.148
links_2.docx,H
links_2.docx,NH,123,5000,49,192.168.43.148
Thumbs_3.db,H
Thumbs_3.db,NH,103,5000,49,192.168.43.148
Dreamworks Flyer_18March- JIIT_3.JPG,H
Dreamworks Flyer_18March- JIIT_3.JPG,NH,98,5000,49,192.168.43.148
CompPerf2_3.pdf,H
CompPerf2_3.pdf,NH,94,5000,49,192.168.43.148
Notice_B3Tut_3.txt,H
Notice_B3Tut_3.txt,NH,121,5000,49,192.168.43.148
Datapath-Multicycle-Control_3.pdf,H
Datapath-Multicycle-Control_3.pdf,NH,121,5000,49,192.168.43.148
Tutorial 8_3.docx,H
Tutorial 8_3.docx,NH,81,5000,49,192.168.43.148
~$torial 1_3.docx,H
~$torial 1_3.docx,NH,32,5000,49,192.168.43.148
